filename,width,height,class,xmin,ymin,xmax,ymax
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,title,91,61,371,106
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,title,87,99,371,140
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,title,109,143,354,166
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,publisher,121,554,252,592
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,title,473,82,584,97
20240124_094118_jpg.rf.cb948298caaf4e308915e0bb14afa53e.jpg,640,640,author,470,118,584,131
0070727880_jpg.rf.cd45a587a5cc4a8a5a3a048128940665.jpg,640,640,title,44,219,598,268
0070727880_jpg.rf.cd45a587a5cc4a8a5a3a048128940665.jpg,640,640,title,46,274,602,349
0070727880_jpg.rf.cd45a587a5cc4a8a5a3a048128940665.jpg,640,640,author,48,353,597,391
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,51,6,594,24
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,100,24,549,40
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,46,51,602,73
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,47,84,601,104
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,48,117,599,134
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,50,144,599,166
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,title,32,184,617,223
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,title,34,235,629,361
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,386,550,491,564
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,text,329,568,549,580
0060764694_jpg.rf.cc611f038be6488474740ac284f6804f.jpg,640,640,author,54,591,590,618
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,title,47,73,510,158
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,title,42,158,545,205
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,title,40,206,489,255
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,title,32,267,283,303
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,author,29,324,448,344
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,author,30,345,453,363
20240124_104832_jpg.rf.cc45c2a4d81c056b3ae5503f0af4d410.jpg,640,640,author,28,363,380,383
0003273342_jpg.rf.cd535a800969f1e653e85e36fef9794d.jpg,640,640,title,231,35,496,173
0003273342_jpg.rf.cd535a800969f1e653e85e36fef9794d.jpg,640,640,title,232,181,483,196
0003273342_jpg.rf.cd535a800969f1e653e85e36fef9794d.jpg,640,640,title,234,197,406,213
013953654X_jpg.rf.cdee1e2c044d3f7717ba8452fb2e9705.jpg,640,640,title,66,26,564,178
013953654X_jpg.rf.cdee1e2c044d3f7717ba8452fb2e9705.jpg,640,640,text,70,192,559,248
013953654X_jpg.rf.cdee1e2c044d3f7717ba8452fb2e9705.jpg,640,640,text,68,251,559,292
013953654X_jpg.rf.cdee1e2c044d3f7717ba8452fb2e9705.jpg,640,640,text,77,312,551,548
013953654X_jpg.rf.cdee1e2c044d3f7717ba8452fb2e9705.jpg,640,640,text,87,567,537,604
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,text,52,22,583,37
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,text,149,40,485,55
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,text,88,61,554,77
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,title,255,97,382,136
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,title,188,245,446,285
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,title,230,392,408,431
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,title,71,463,562,486
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,title,62,499,577,524
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,author,86,560,549,583
055380684X_jpg.rf.ce8aac3a2c53913ba6f57856511a5d3d.jpg,640,640,text,37,593,599,605
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,52,30,166,46
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,35,80,444,127
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,37,136,563,185
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,39,196,340,243
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,38,253,354,299
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,title,33,310,590,357
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,author,158,446,348,464
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,publisher,485,601,610,624
013324802X_jpg.rf.cf0fae894db8babfbaf21c9c5a45a1af.jpg,640,640,text,19,604,164,618
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,text,137,53,502,72
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,title,200,115,450,141
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,title,147,153,500,171
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,title,242,183,401,202
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,title,231,213,414,231
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,text,207,475,439,492
067499566X_jpg.rf.d07ac6355a4b03ff3ed455ad291fa717.jpg,640,640,author,230,499,413,515
0023202009_jpg.rf.d05242453d6c430f3e63df167ac9c9e7.jpg,640,640,title,97,15,581,58
0023202009_jpg.rf.d05242453d6c430f3e63df167ac9c9e7.jpg,640,640,title,98,58,553,107
0023202009_jpg.rf.d05242453d6c430f3e63df167ac9c9e7.jpg,640,640,title,93,103,543,126
007802692X_jpg.rf.d0e2269c49c7c2ac0a32b92cb6176a68.jpg,640,640,text,169,61,270,91
007802692X_jpg.rf.d0e2269c49c7c2ac0a32b92cb6176a68.jpg,640,640,author,22,231,182,349
007802692X_jpg.rf.d0e2269c49c7c2ac0a32b92cb6176a68.jpg,640,640,title,20,371,553,529
007802692X_jpg.rf.d0e2269c49c7c2ac0a32b92cb6176a68.jpg,640,640,text,52,527,423,569
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,title,151,96,519,245
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,title,163,256,505,293
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,title,211,303,451,339
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,title,166,343,495,367
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,title,212,366,454,388
007042778X_jpg.rf.d114815f769722922c11324d89dda554.jpg,640,640,author,237,546,431,569
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,title,454,26,592,49
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,text,263,274,592,291
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,title,35,322,454,357
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,title,36,365,560,409
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,title,33,415,563,443
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,text,32,446,515,468
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,publisher,446,535,556,554
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,author,36,507,138,520
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,author,45,533,117,546
20240124_094701_jpg.rf.d18717e027375688ac158e9f49f3ba80.jpg,640,640,author,47,560,94,572
20240124_105323_jpg.rf.d16e4c35f993b9671169cf564fa6092b.jpg,640,640,title,99,83,563,113
20240124_105323_jpg.rf.d16e4c35f993b9671169cf564fa6092b.jpg,640,640,title,98,137,149,160
20240124_105323_jpg.rf.d16e4c35f993b9671169cf564fa6092b.jpg,640,640,title,160,125,560,160
20240124_105323_jpg.rf.d16e4c35f993b9671169cf564fa6092b.jpg,640,640,author,101,169,559,203
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,282,52,546,83
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,355,87,471,110
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,title,46,164,458,241
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,title,50,258,555,333
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,title,359,346,589,374
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,title,114,386,519,417
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,128,424,497,444
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,127,449,591,468
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,182,486,451,503
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,114,517,539,534
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,text,116,536,372,548
007161169X_jpg.rf.d2aaaac7ef79e9bff6bd7f7a23b0785f.jpg,640,640,author,60,572,292,591
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,title,18,39,606,101
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,title,23,110,608,173
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,title,339,205,586,226
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,title,347,231,575,249
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,author,38,565,602,592
0062205501_jpg.rf.d1bb41f87a3dcb340ed7c65db3bf2c7d.jpg,640,640,text,179,603,453,618
0030043778_jpg.rf.d3d57e8ee983f37f33f694c7b12916f8.jpg,640,640,title,114,76,533,114
0030043778_jpg.rf.d3d57e8ee983f37f33f694c7b12916f8.jpg,640,640,title,129,125,517,176
0030043778_jpg.rf.d3d57e8ee983f37f33f694c7b12916f8.jpg,640,640,title,67,174,576,228
0030043778_jpg.rf.d3d57e8ee983f37f33f694c7b12916f8.jpg,640,640,author,100,475,536,507
0030043778_jpg.rf.d3d57e8ee983f37f33f694c7b12916f8.jpg,640,640,author,222,618,609,634
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,text,446,23,588,43
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,publisher,503,581,577,594
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,title,40,332,375,363
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,title,43,373,288,418
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,title,46,425,481,481
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,title,39,494,483,511
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,author,38,592,162,608
0071494456_jpg.rf.d3b4cfedd25bdb66e828aeaf96c6ea5b.jpg,640,640,text,39,608,329,618
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,33,13,470,58
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,title,25,91,617,150
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,title,27,155,339,230
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,49,254,345,274
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,49,274,289,296
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,49,309,317,328
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,49,330,292,351
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,50,352,186,371
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,47,382,279,403
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,48,403,270,425
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,47,424,128,447
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,author,27,592,362,622
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,publisher,572,592,603,607
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,publisher,574,605,622,618
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,publisher,573,617,604,631
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,496,12,629,34
007148986X_jpg.rf.d2fa38f990b39c84439e9d0cfe3760cd.jpg,640,640,text,514,33,622,56
031285062X_jpg.rf.d29581c1c99eceb9d11d99c78e9f8aeb.jpg,640,640,title,4,3,640,173
031285062X_jpg.rf.d29581c1c99eceb9d11d99c78e9f8aeb.jpg,640,640,author,74,428,564,515
031285062X_jpg.rf.d29581c1c99eceb9d11d99c78e9f8aeb.jpg,640,640,text,143,523,495,546
031285062X_jpg.rf.d29581c1c99eceb9d11d99c78e9f8aeb.jpg,640,640,text,39,553,586,635
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,text,68,31,573,45
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,text,91,47,553,57
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,261,75,380,100
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,62,115,580,155
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,100,168,547,210
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,87,221,561,260
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,74,452,573,478
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,title,94,490,549,514
0060897392_jpg.rf.d4079ad5b44a8d19e1a234289adaaea2.jpg,640,640,author,69,570,575,596
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,text,242,111,414,126
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,text,218,129,435,144
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,author,163,144,482,251
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,author,34,235,604,346
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,text,214,340,425,358
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,author,234,359,412,428
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,author,63,435,588,503
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,title,37,536,164,586
034554305X_jpg.rf.d3ca50c0bb91d56bc778244f75f1f78e.jpg,640,640,title,176,513,607,621
022625660X_jpg.rf.d4fa0a3e4a31031c9b5577460c291c68.jpg,640,640,title,128,96,512,125
022625660X_jpg.rf.d4fa0a3e4a31031c9b5577460c291c68.jpg,640,640,text,46,149,593,218
022625660X_jpg.rf.d4fa0a3e4a31031c9b5577460c291c68.jpg,640,640,author,217,230,423,271
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,text,154,75,489,98
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,text,194,100,447,124
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,author,69,156,579,202
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,author,103,228,532,276
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,title,93,328,537,384
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,title,44,414,588,469
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,text,153,507,489,538
006239620X_jpg.rf.d677bb6798de9993c78365d2b85ddccc.jpg,640,640,text,213,540,425,574
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,title,9,7,249,44
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,title,27,51,558,159
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,title,264,153,624,206
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,title,289,223,613,252
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,title,342,254,569,287
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,text,365,345,545,368
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,text,338,369,569,390
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,text,379,394,531,417
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,author,297,555,615,596
0071362037_jpg.rf.d599568a307b0bdb736f98338eec5ff2.jpg,640,640,text,349,594,576,608
20240124_094207_jpg.rf.d6fbba8276d66e6ba6a8da205212eb08.jpg,640,640,title,71,65,581,113
20240124_094207_jpg.rf.d6fbba8276d66e6ba6a8da205212eb08.jpg,640,640,title,158,110,499,141
20240124_094207_jpg.rf.d6fbba8276d66e6ba6a8da205212eb08.jpg,640,640,text,171,160,477,184
20240124_094207_jpg.rf.d6fbba8276d66e6ba6a8da205212eb08.jpg,640,640,author,84,536,218,557
20240124_094207_jpg.rf.d6fbba8276d66e6ba6a8da205212eb08.jpg,640,640,author,84,555,297,578
019824682X_jpg.rf.d708e53f5346e0b418128b318641f4db.jpg,640,640,author,162,12,457,68
019824682X_jpg.rf.d708e53f5346e0b418128b318641f4db.jpg,640,640,title,107,83,540,308
019824682X_jpg.rf.d708e53f5346e0b418128b318641f4db.jpg,640,640,text,146,326,491,465
006093221X_jpg.rf.d7578a7aac8a16af5be97abdd4fc1ba6.jpg,640,640,text,31,3,616,36
006093221X_jpg.rf.d7578a7aac8a16af5be97abdd4fc1ba6.jpg,640,640,title,24,33,627,261
006093221X_jpg.rf.d7578a7aac8a16af5be97abdd4fc1ba6.jpg,640,640,text,326,267,640,487
006093221X_jpg.rf.d7578a7aac8a16af5be97abdd4fc1ba6.jpg,640,640,text,14,507,634,570
006093221X_jpg.rf.d7578a7aac8a16af5be97abdd4fc1ba6.jpg,640,640,author,14,571,634,634
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,text,217,40,555,87
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,text,133,96,167,110
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,title,81,124,557,257
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,author,286,256,579,281
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,publisher,240,569,543,622
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,text,25,536,90,553
20240122_144859_jpg.rf.d7605448788c1f8ff8fd11e30ec25c3e.jpg,640,640,text,17,558,47,614
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,259,11,386,20
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,29,16,613,34
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,109,57,551,111
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,109,122,566,174
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,280,179,366,219
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,116,233,537,282
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,270,292,377,325
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,title,106,342,546,386
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,214,395,435,417
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,480,429,615,441
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,502,445,591,457
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,473,461,621,475
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,146,513,508,530
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,129,537,523,555
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,165,561,486,579
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,author,234,594,418,618
007174231X_jpg.rf.d781f94f953e42f9f6843cdde8d2f37f.jpg,640,640,text,258,619,385,630
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,30,18,602,33
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,138,34,499,49
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,84,50,556,65
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,title,70,77,568,129
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,title,104,149,532,204
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,title,42,229,603,298
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,348,321,599,344
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,304,351,599,378
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,412,382,599,404
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,text,375,412,601,434
030734018X_jpg.rf.d7a92f073b45d07d5f9583de16456df9.jpg,640,640,author,51,584,591,607
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,title,40,62,531,146
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,title,42,162,592,248
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,title,39,265,513,352
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,text,36,388,529,409
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,text,38,424,586,445
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,text,37,460,596,483
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,author,38,525,600,570
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,text,160,580,482,597
047064396X_jpg.rf.d7d1d59fac69aaf0c470bd674cb3ac87.jpg,640,640,text,135,600,508,612
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,title,135,62,511,137
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,title,19,190,616,268
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,title,216,378,429,405
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,title,141,415,494,440
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,author,96,533,544,591
0061651362_jpg.rf.d7b33a7b50a17f90687be56e50025b79.jpg,640,640,text,130,604,509,622
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,title,59,80,214,122
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,title,60,129,347,181
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,title,59,178,502,214
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,title,60,211,412,251
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,text,62,424,170,451
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,author,61,450,310,475
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,author,62,475,268,504
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,publisher,118,526,215,542
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,text,64,567,318,582
20240124_103522_jpg.rf.d7a7d91347e7ed8dccb5e4716259b211.jpg,640,640,text,63,582,254,596
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,title,77,370,296,395
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,text,76,446,443,466
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,author,84,561,320,585
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,text,82,588,252,599
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,text,77,470,385,488
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,text,75,495,325,512
20240122_223134_jpg.rf.d908efe0c1e106d3f84f98e7f4eff209.jpg,640,640,title,79,402,543,431
007178277X_jpg.rf.d81441355c514a5e6926cca6ed13d0ad.jpg,640,640,title,26,50,604,140
007178277X_jpg.rf.d81441355c514a5e6926cca6ed13d0ad.jpg,640,640,title,54,144,589,179
